timestamp,x(m),y(m),theta(rad)
1746001661.570153,1.318175,2.367788,0.270864
1746001661.620208,1.322302,2.368411,0.264904
1746001661.670160,1.326160,2.368866,0.257846
1746001661.720444,1.326160,2.368866,0.257846
1746001661.770418,1.332828,2.370496,0.247510
1746001661.820271,1.336314,2.372099,0.244297
1746001661.870204,1.340095,2.373591,0.238225
1746001661.920345,1.342645,2.374710,0.234093
1746001661.970238,1.346970,2.376185,0.231576
1746001662.020103,1.346970,2.376185,0.231576
1746001662.070116,1.356033,2.378533,0.222420
1746001662.120158,1.361279,2.379642,0.217244
1746001662.170238,1.366498,2.381351,0.213128
1746001662.220107,1.366498,2.381351,0.213128
1746001662.270218,1.366498,2.381351,0.213128
1746001662.320180,1.375659,2.384076,0.203904
1746001662.370427,1.375659,2.384076,0.203904
1746001662.420199,1.387619,2.386346,0.188566
1746001662.470168,1.391952,2.386827,0.182493
1746001662.520341,1.391952,2.386827,0.182493
1746001662.570261,1.399460,2.387155,0.167620
1746001662.620248,1.403384,2.387747,0.163256
1746001662.670294,1.408333,2.388930,0.159665
1746001662.720326,1.412038,2.390147,0.158068
1746001662.770153,1.412038,2.390147,0.158068
1746001662.820355,1.420972,2.391097,0.147835
1746001662.870383,1.425539,2.391892,0.144120
1746001662.920104,1.428944,2.392819,0.141179
1746001662.970165,1.432833,2.394047,0.139702
1746001663.020336,1.437081,2.395007,0.136347
1746001663.070187,1.441430,2.395710,0.131922
1746001663.120183,1.441430,2.395710,0.131922
1746001663.170202,1.449621,2.397404,0.127416
1746001663.220170,1.453770,2.398589,0.126311
1746001663.270243,1.453770,2.398589,0.126311
1746001663.320252,1.453770,2.398589,0.126311
1746001663.370244,1.468775,2.400312,0.105318
1746001663.420271,1.473776,2.400635,0.099737
1746001663.470398,1.476989,2.398740,0.083677
1746001663.520406,1.481842,2.399619,0.072640
1746001663.570209,1.486124,2.401165,0.069322
1746001663.620180,1.489768,2.400408,0.060465
1746001663.670193,1.493913,2.400544,0.052635
1746001663.720149,1.498287,2.401098,0.048147
1746001663.770263,1.503488,2.401809,0.044055
1746001663.820205,1.503488,2.401809,0.044055
1746001663.870220,1.512872,2.402440,0.032250
1746001663.920425,1.516731,2.402914,0.028289
1746001663.970426,1.520234,2.403882,0.025558
1746001664.020206,1.523205,2.405015,0.025085
1746001664.070216,1.527507,2.405562,0.020643
1746001664.120263,1.530585,2.406300,0.017415
1746001664.170391,1.534385,2.406654,0.013632
1746001664.220192,1.538299,2.407146,0.011191
1746001664.270337,1.538299,2.407146,0.011191
1746001664.320250,1.542870,2.407504,0.007573
1746001664.370239,1.552356,2.407941,0.000594
1746001664.420162,1.557623,2.407900,-0.003779
1746001664.470202,1.561075,2.405836,-0.016726
1746001664.520204,1.564629,2.403115,-0.035503
1746001664.570416,1.569954,2.402974,-0.046583
1746001664.620117,1.574562,2.402082,-0.056009
1746001664.670438,1.577956,2.399892,-0.072318
1746001664.720320,1.582734,2.399774,-0.082042
1746001664.770220,1.586681,2.400442,-0.086221
1746001664.820228,1.590936,2.398662,-0.095505
1746001664.870220,1.595484,2.399027,-0.100572
1746001664.920188,1.599427,2.400137,-0.099971
1746001664.970198,1.603523,2.399380,-0.106629
1746001665.020407,1.603523,2.399380,-0.106629
1746001665.070398,1.613220,2.399263,-0.115958
1746001665.120180,1.617305,2.399846,-0.116975
1746001665.170237,1.621458,2.400172,-0.118810
1746001665.220330,1.625763,2.399332,-0.123070
1746001665.270254,1.625763,2.399332,-0.123070
1746001665.320184,1.635290,2.399305,-0.131720
1746001665.370182,1.635290,2.399305,-0.131720
1746001665.420268,1.644036,2.398100,-0.151357
1746001665.470316,1.648961,2.398221,-0.156747
1746001665.520168,1.651783,2.395932,-0.169601
1746001665.570203,1.655763,2.393558,-0.185200
1746001665.620261,1.661111,2.392710,-0.193520
1746001665.670259,1.663586,2.390366,-0.207102
1746001665.720276,1.667891,2.388617,-0.219973
1746001665.770245,1.667891,2.388617,-0.219973
1746001665.820092,1.667891,2.388617,-0.219973
1746001665.870051,1.679337,2.383395,-0.255637
1746001665.920062,1.685595,2.383016,-0.263177
1746001665.970226,1.690136,2.381022,-0.272331
1746001666.020243,1.693799,2.378410,-0.286059
1746001666.070274,1.698479,2.378156,-0.291072
1746001666.120403,1.702461,2.378759,-0.286201
1746001666.170417,1.706567,2.377749,-0.288724
1746001666.220196,1.711228,2.377116,-0.293848
1746001666.270278,1.715300,2.378313,-0.291794
1746001666.320153,1.715300,2.378313,-0.291794
1746001666.370306,1.715300,2.378313,-0.291794
1746001666.420215,1.715300,2.378313,-0.291794
1746001666.470236,1.730380,2.377210,-0.297248
1746001666.520163,1.733468,2.375366,-0.304042
1746001666.570228,1.736259,2.371967,-0.321194
1746001666.620174,1.740701,2.371934,-0.330105
1746001666.670226,1.744559,2.371506,-0.333218
1746001666.720281,1.746794,2.368653,-0.346852
1746001666.770406,1.750471,2.365397,-0.363753
1746001666.820204,1.755654,2.362840,-0.375599
1746001666.870254,1.755654,2.362840,-0.375599
1746001666.920202,1.755654,2.362840,-0.375599
1746001666.970227,1.766059,2.355535,-0.410885
1746001667.020217,1.769967,2.355184,-0.411930
1746001667.070364,1.772826,2.352712,-0.421372
1746001667.120254,1.775859,2.349907,-0.436748
1746001667.170216,1.775859,2.349907,-0.436748
1746001667.220254,1.785752,2.346924,-0.449461
1746001667.270396,1.787987,2.343916,-0.461164
1746001667.320194,1.787987,2.343916,-0.461164
1746001667.370236,1.796054,2.343770,-0.468072
1746001667.420249,1.800344,2.344195,-0.461882
1746001667.470422,1.800344,2.344195,-0.461882
1746001667.520269,1.806148,2.339273,-0.483351
1746001667.570321,1.810702,2.339206,-0.486373
1746001667.620267,1.814496,2.340086,-0.481222
1746001667.670266,1.817690,2.338135,-0.485938
1746001667.720274,1.817690,2.338135,-0.485938
1746001667.770300,1.824087,2.333189,-0.510037
1746001667.820220,1.827901,2.332758,-0.511532
1746001667.870436,1.830365,2.329983,-0.521209
1746001667.920245,1.830365,2.329983,-0.521209
1746001667.970300,1.830365,2.329983,-0.521209
1746001668.020223,1.839841,2.321192,-0.562418
1746001668.070191,1.843052,2.318429,-0.572525
1746001668.120343,1.845611,2.315715,-0.583885
1746001668.170338,1.848611,2.313256,-0.591678
1746001668.220181,1.851730,2.309993,-0.602391
1746001668.270174,1.854815,2.306018,-0.614426
1746001668.320409,1.858881,2.302735,-0.620427
1746001668.370382,1.861178,2.299643,-0.624945
1746001668.420208,1.864960,2.298256,-0.620607
1746001668.470245,1.864960,2.298256,-0.620607
1746001668.520257,1.871114,2.294398,-0.603976
1746001668.570251,1.873328,2.290899,-0.610833
1746001668.620257,1.877837,2.289619,-0.607424
1746001668.670283,1.877837,2.289619,-0.607424
1746001668.720158,1.885946,2.288994,-0.576259
1746001668.770351,1.887993,2.285149,-0.575515
1746001668.820248,1.890884,2.282132,-0.579341
1746001668.870243,1.895485,2.282192,-0.569104
1746001668.920344,1.895485,2.282192,-0.569104
1746001668.970469,1.902705,2.278737,-0.548935
1746001669.020352,1.902705,2.278737,-0.548935
1746001669.070208,1.908477,2.273491,-0.556001
1746001669.120203,1.912203,2.272642,-0.548841
1746001669.170213,1.912203,2.272642,-0.548841
1746001669.220252,1.916520,2.264731,-0.559762
1746001669.270175,1.921343,2.260944,-0.562244
1746001669.320223,1.924972,2.256739,-0.563711
1746001669.370309,1.926669,2.252823,-0.570767
1746001669.420382,1.930425,2.249821,-0.575867
1746001669.470306,1.934682,2.246390,-0.576931
1746001669.520271,1.934682,2.246390,-0.576931
1746001669.570298,1.940572,2.240411,-0.584973
1746001669.620261,1.944228,2.239313,-0.574923
1746001669.670414,1.948434,2.235826,-0.568268
1746001669.720195,1.953157,2.233034,-0.561961
1746001669.770216,1.957556,2.231754,-0.551988
1746001669.820169,1.960876,2.229344,-0.546349
1746001669.870294,1.964509,2.227459,-0.541047
1746001669.920169,1.964509,2.227459,-0.541047
1746001669.970418,1.972940,2.225794,-0.517595
1746001670.020203,1.976380,2.222548,-0.514543
1746001670.070445,1.976380,2.222548,-0.514543
1746001670.120192,1.976380,2.222548,-0.514543
1746001670.170239,1.984465,2.219483,-0.499012
1746001670.220191,1.991412,2.214973,-0.496812
1746001670.270158,1.995176,2.214261,-0.494855
1746001670.320200,1.997642,2.210709,-0.504025
1746001670.370215,2.001135,2.206953,-0.519983
1746001670.420200,2.006542,2.204794,-0.528690
1746001670.470181,2.009835,2.201884,-0.537910
1746001670.520380,2.009835,2.201884,-0.537910
1746001670.570247,2.009835,2.201884,-0.537910
1746001670.620204,2.021021,2.194088,-0.570782
1746001670.670226,2.022972,2.191203,-0.581251
1746001670.720212,2.022972,2.191203,-0.581251
1746001670.770327,2.028764,2.184315,-0.613905
1746001670.820303,2.033313,2.181536,-0.619893
1746001670.870214,2.035532,2.178605,-0.623989
1746001670.920228,2.038245,2.174982,-0.629738
1746001670.970261,2.043401,2.172768,-0.626517
1746001671.020233,2.047228,2.170284,-0.622839
1746001671.070309,2.047228,2.170284,-0.622839
1746001671.120264,2.047228,2.170284,-0.622839
1746001671.170230,2.059196,2.167265,-0.606151
1746001671.220376,2.063388,2.164952,-0.599718
1746001671.270197,2.065655,2.161783,-0.602237
1746001671.320340,2.069922,2.160559,-0.598830
1746001671.370231,2.069922,2.160559,-0.598830
1746001671.420211,2.074995,2.156029,-0.591885
1746001671.470228,2.077907,2.152624,-0.597799
1746001671.520289,2.082620,2.150078,-0.599696
1746001671.570216,2.086022,2.147292,-0.599404
1746001671.620412,2.087394,2.144142,-0.608999
1746001671.670393,2.087394,2.144142,-0.608999
1746001671.720299,2.091795,2.141940,-0.614753
1746001671.770292,2.097189,2.135975,-0.620277
1746001671.820403,2.098510,2.131429,-0.631561
1746001671.870254,2.103744,2.127575,-0.636350
1746001671.920253,2.107843,2.123901,-0.639350
1746001671.970347,2.107843,2.123901,-0.639350
1746001672.020263,2.114458,2.118904,-0.646333
1746001672.070180,2.114458,2.118904,-0.646333
1746001672.120252,2.114458,2.118904,-0.646333
1746001672.170218,2.125400,2.110566,-0.627112
1746001672.220276,2.129208,2.109805,-0.616844
1746001672.270420,2.133318,2.107604,-0.607753
1746001672.320407,2.137139,2.105846,-0.601250
1746001672.370226,2.137139,2.105846,-0.601250
1746001672.420276,2.144676,2.102307,-0.592395
1746001672.470287,2.149418,2.101316,-0.585945
1746001672.520443,2.151859,2.098170,-0.592486
1746001672.570484,2.151859,2.098170,-0.592486
1746001672.620196,2.158598,2.093262,-0.610407
1746001672.670167,2.161575,2.090173,-0.618562
1746001672.720311,2.164578,2.087388,-0.627498
1746001672.770235,2.167304,2.084848,-0.636423
1746001672.820195,2.168744,2.081206,-0.651546
1746001672.870233,2.172340,2.077418,-0.663942
1746001672.920336,2.175964,2.074093,-0.674023
1746001672.970513,2.179485,2.070382,-0.683247
1746001673.020198,2.179485,2.070382,-0.683247
1746001673.070315,2.180679,2.066780,-0.698796
1746001673.120263,2.187390,2.060867,-0.726073
1746001673.170364,2.187390,2.060867,-0.726073
1746001673.220179,2.193101,2.054316,-0.741519
1746001673.270237,2.196993,2.051739,-0.742930
1746001673.320307,2.200990,2.051108,-0.731783
1746001673.370410,2.200990,2.051108,-0.731783
1746001673.420187,2.206329,2.044794,-0.730741
1746001673.470362,2.210529,2.044463,-0.725052
1746001673.520183,2.215228,2.043603,-0.712560
1746001673.570250,2.215228,2.043603,-0.712560
1746001673.620275,2.223881,2.037834,-0.696221
1746001673.670235,2.223881,2.037834,-0.696221
1746001673.720247,2.231604,2.034018,-0.682407
1746001673.770202,2.235430,2.032756,-0.675281
1746001673.820255,2.235430,2.032756,-0.675281
1746001673.870320,2.242139,2.027297,-0.683575
1746001673.920383,2.245308,2.025333,-0.686811
1746001673.970258,2.245308,2.025333,-0.686811
1746001674.020399,2.248705,2.017208,-0.714999
1746001674.070418,2.252883,2.013929,-0.723471
1746001674.120234,2.252883,2.013929,-0.723471
1746001674.170399,2.256796,2.010053,-0.730086
1746001674.220283,2.259224,2.001775,-0.764165
1746001674.270368,2.263957,1.998969,-0.771765
1746001674.320253,2.267625,1.996257,-0.778640
1746001674.370360,2.268349,1.992724,-0.795501
1746001674.420120,2.270515,1.989180,-0.812456
1746001674.470421,2.275805,1.986002,-0.821289
1746001674.520336,2.278015,1.983000,-0.828046
1746001674.570243,2.278015,1.983000,-0.828046
1746001674.620197,2.281853,1.976925,-0.840015
1746001674.670163,2.285459,1.976484,-0.827461
1746001674.720265,2.288718,1.973889,-0.817427
1746001674.770249,2.289784,1.969992,-0.820661
1746001674.820405,2.292589,1.967497,-0.820204
1746001674.870213,2.295801,1.967051,-0.804555
1746001674.920469,2.298277,1.963915,-0.793758
1746001674.970456,2.298277,1.963915,-0.793758
1746001675.020268,2.301391,1.957000,-0.798406
1746001675.070266,2.301391,1.957000,-0.798406
1746001675.120327,2.305704,1.951446,-0.794098
1746001675.170257,2.307105,1.947476,-0.802959
1746001675.220309,2.310741,1.944284,-0.802821
1746001675.270204,2.312963,1.941172,-0.800531
1746001675.320188,2.313369,1.936963,-0.807862
1746001675.370266,2.316697,1.933153,-0.812075
1746001675.420197,2.320972,1.931356,-0.804331
1746001675.470240,2.322291,1.928035,-0.802937
1746001675.520279,2.323924,1.923757,-0.809061
1746001675.570419,2.323924,1.923757,-0.809061
1746001675.620279,2.327845,1.921865,-0.804405
1746001675.670233,2.332706,1.916353,-0.791754
1746001675.720199,2.336547,1.913573,-0.786360
1746001675.770347,2.336547,1.913573,-0.786360
1746001675.820303,2.340035,1.912213,-0.774560
1746001675.870395,2.345954,1.907286,-0.760375
1746001675.920190,2.350507,1.906741,-0.748638
1746001675.970215,2.354561,1.904840,-0.741128
1746001676.020393,2.354561,1.904840,-0.741128
1746001676.070439,2.362330,1.899538,-0.742516
1746001676.120216,2.362330,1.899538,-0.742516
1746001676.170290,2.362330,1.899538,-0.742516
1746001676.220307,2.362330,1.899538,-0.742516
1746001676.270420,2.373681,1.888615,-0.762686
1746001676.320184,2.375734,1.884260,-0.778210
1746001676.370209,2.379991,1.880223,-0.788521
1746001676.420153,2.381758,1.876229,-0.800160
1746001676.470302,2.382736,1.871668,-0.817305
1746001676.520200,2.386156,1.868360,-0.826775
1746001676.570229,2.389417,1.865294,-0.830959
1746001676.620305,2.390202,1.861617,-0.845264
1746001676.670456,2.390202,1.861617,-0.845264
1746001676.720385,2.393368,1.858049,-0.857363
1746001676.770188,2.393368,1.858049,-0.857363
1746001676.820165,2.401310,1.848556,-0.864692
1746001676.870277,2.405070,1.846164,-0.861943
1746001676.920176,2.409241,1.844924,-0.847479
1746001676.970259,2.412244,1.841395,-0.838540
1746001677.020213,2.414986,1.837767,-0.833582
1746001677.070178,2.418953,1.836647,-0.822293
1746001677.120409,2.423730,1.835602,-0.808668
1746001677.170267,2.423730,1.835602,-0.808668
1746001677.220298,2.423730,1.835602,-0.808668
1746001677.270235,2.433409,1.827206,-0.805535
1746001677.320283,2.437888,1.824958,-0.804502
1746001677.370279,2.437888,1.824958,-0.804502
1746001677.420235,2.440789,1.818096,-0.824118
1746001677.470148,2.444237,1.814605,-0.832668
1746001677.520274,2.446806,1.811736,-0.840298
1746001677.570134,2.448205,1.808661,-0.854443
1746001677.620306,2.451478,1.804639,-0.866740
1746001677.670375,2.454503,1.801004,-0.873916
1746001677.720234,2.454377,1.797193,-0.889118
1746001677.770486,2.454377,1.797193,-0.889118
1746001677.820230,2.454377,1.797193,-0.889118
1746001677.870207,2.461470,1.784686,-0.927234
1746001677.920266,2.462117,1.780105,-0.942638
1746001677.970262,2.466431,1.776402,-0.944665
1746001678.020287,2.466431,1.776402,-0.944665
1746001678.070224,2.470099,1.769728,-0.944467
1746001678.120221,2.473387,1.766341,-0.943568
1746001678.170283,2.477954,1.764281,-0.932757
1746001678.220451,2.480600,1.760561,-0.925626
1746001678.270449,2.482499,1.756599,-0.922965
1746001678.320131,2.482499,1.756599,-0.922965
1746001678.370250,2.482499,1.756599,-0.922965
1746001678.420332,2.482499,1.756599,-0.922965
1746001678.470278,2.492537,1.748660,-0.892874
1746001678.520370,2.497885,1.743791,-0.881951
1746001678.570268,2.500182,1.740473,-0.875706
1746001678.620288,2.500798,1.736262,-0.880896
1746001678.670229,2.503288,1.731954,-0.886227
1746001678.720201,2.507080,1.728052,-0.885503
1746001678.770226,2.507080,1.728052,-0.885503
1746001678.820253,2.509768,1.720472,-0.904997
1746001678.870461,2.509768,1.720472,-0.904997
1746001678.920396,2.514722,1.714152,-0.915457
1746001678.970221,2.514722,1.714152,-0.915457
1746001679.020292,2.514722,1.714152,-0.915457
1746001679.070167,2.517206,1.705854,-0.941685
1746001679.120192,2.523647,1.698752,-0.940076
1746001679.170409,2.523647,1.698752,-0.940076
1746001679.220192,2.527210,1.691664,-0.942674
1746001679.270164,2.530946,1.689745,-0.931140
1746001679.320465,2.532916,1.685680,-0.924618
1746001679.370374,2.535552,1.681967,-0.919864
1746001679.420200,2.539426,1.680331,-0.907757
1746001679.470288,2.543005,1.678102,-0.896201
1746001679.520364,2.543005,1.678102,-0.896201
1746001679.570294,2.549921,1.671939,-0.874325
1746001679.620226,2.552476,1.669816,-0.866704
1746001679.670201,2.555625,1.667776,-0.863432
1746001679.720144,2.559566,1.664613,-0.861994
1746001679.770421,2.559566,1.664613,-0.861994
1746001679.820210,2.560904,1.656514,-0.886268
1746001679.870233,2.563850,1.652340,-0.898317
1746001679.920205,2.566891,1.648668,-0.907208
1746001679.970455,2.566690,1.645240,-0.923805
1746001680.020395,2.566690,1.645240,-0.923805
1746001680.070409,2.566690,1.645240,-0.923805
1746001680.120215,2.575567,1.634563,-0.967590
1746001680.170271,2.576549,1.632102,-0.977041
1746001680.220288,2.575723,1.628636,-0.996414
1746001680.270259,2.575723,1.628636,-0.996414
1746001680.320294,2.574740,1.620257,-1.038235
1746001680.370173,2.578715,1.616183,-1.040800
1746001680.420434,2.581824,1.614567,-1.031094
1746001680.470319,2.582411,1.611876,-1.030645
1746001680.520327,2.583084,1.608289,-1.034880
1746001680.570298,2.583084,1.608289,-1.034880
1746001680.620416,2.585468,1.605719,-1.029306
1746001680.670250,2.590573,1.600721,-1.012376
1746001680.720375,2.592365,1.598082,-1.009591
1746001680.770199,2.594567,1.594654,-1.005941
1746001680.820322,2.596414,1.591276,-1.003164
1746001680.870466,2.599036,1.587591,-0.999681
1746001680.920266,2.601866,1.584824,-0.992473
1746001680.970243,2.605257,1.580715,-0.985335
1746001681.020190,2.605257,1.580715,-0.985335
1746001681.070422,2.609774,1.572167,-0.981163
1746001681.120207,2.609707,1.568490,-0.989386
1746001681.170264,2.612461,1.565693,-0.987774
1746001681.220231,2.615380,1.563404,-0.976905
1746001681.270442,2.615734,1.558962,-0.976095
1746001681.320204,2.617008,1.554421,-0.979905
1746001681.370458,2.620773,1.551728,-0.972856
1746001681.420337,2.623418,1.548654,-0.964800
1746001681.470166,2.623852,1.544076,-0.968280
1746001681.520327,2.625569,1.539729,-0.972711
1746001681.570239,2.625569,1.539729,-0.972711
1746001681.620212,2.629520,1.535943,-0.968983
1746001681.670292,2.633153,1.528137,-0.965932
1746001681.720224,2.636409,1.523852,-0.962267
1746001681.770394,2.636409,1.523852,-0.962267
1746001681.820208,2.639208,1.521576,-0.954859
1746001681.870217,2.645093,1.514981,-0.946789
1746001681.920161,2.646224,1.512177,-0.946833
1746001681.970381,2.647028,1.508956,-0.949742
1746001682.020277,2.647028,1.508956,-0.949742
1746001682.070245,2.651472,1.504531,-0.936206
1746001682.120206,2.651472,1.504531,-0.936206
1746001682.170481,2.651472,1.504531,-0.936206
1746001682.220385,2.656817,1.496319,-0.931894
1746001682.270294,2.656455,1.493014,-0.943961
1746001682.320282,2.658973,1.488855,-0.949261
1746001682.370393,2.662935,1.486798,-0.939588
1746001682.420196,2.666029,1.484034,-0.926131
1746001682.470376,2.666785,1.480124,-0.926137
1746001682.520420,2.666778,1.475641,-0.934715
1746001682.570358,2.670693,1.471219,-0.937517
1746001682.620419,2.670693,1.471219,-0.937517
1746001682.670325,2.675134,1.462267,-0.940203
1746001682.720178,2.676593,1.458621,-0.944287
1746001682.770213,2.676593,1.458621,-0.944287
1746001682.820357,2.682094,1.453126,-0.931327
1746001682.870411,2.683298,1.448475,-0.931591
1746001682.920219,2.686097,1.445291,-0.925746
1746001682.970231,2.688766,1.442588,-0.918748
1746001683.020160,2.691014,1.439243,-0.913995
1746001683.070350,2.694470,1.435466,-0.908421
1746001683.120281,2.697986,1.431673,-0.902602
1746001683.170223,2.700897,1.428112,-0.897153
1746001683.220293,2.700897,1.428112,-0.897153
1746001683.270428,2.700897,1.428112,-0.897153
1746001683.320325,2.709080,1.417030,-0.885759
1746001683.370380,2.712035,1.413048,-0.882392
1746001683.420154,2.713757,1.410110,-0.879642
1746001683.470191,2.716296,1.406661,-0.876509
1746001683.520320,2.718694,1.403371,-0.873477
1746001683.570172,2.720908,1.400458,-0.869550
1746001683.620132,2.723434,1.397350,-0.865336
1746001683.670124,2.725290,1.394272,-0.862825
1746001683.720177,2.728010,1.390236,-0.861810
1746001683.770380,2.728010,1.390236,-0.861810
1746001683.820258,2.728010,1.390236,-0.861810
1746001683.870171,2.737293,1.379870,-0.846705
1746001683.920340,2.737293,1.379870,-0.846705
1746001683.970199,2.743595,1.373641,-0.837636
1746001684.020114,2.743595,1.373641,-0.837636
1746001684.070147,2.745274,1.369986,-0.834954
1746001684.120094,2.751379,1.364148,-0.822027
1746001684.170331,2.753361,1.361632,-0.817223
1746001684.220213,2.753361,1.361632,-0.817223
1746001684.270159,2.759503,1.354412,-0.808102
1746001684.320132,2.759503,1.354412,-0.808102
1746001684.370369,2.764726,1.346813,-0.803737
1746001684.420221,2.764726,1.346813,-0.803737
1746001684.470393,2.764726,1.346813,-0.803737
1746001684.520290,2.770207,1.337069,-0.798208
1746001684.570263,2.772480,1.333843,-0.795321
1746001684.620201,2.775537,1.330295,-0.792512
1746001684.670221,2.778032,1.327222,-0.788993
1746001684.720216,2.781047,1.323986,-0.787561
1746001684.770187,2.781047,1.323986,-0.787561
1746001684.820235,2.785753,1.317620,-0.785155
1746001684.870235,2.788089,1.314792,-0.780018
1746001684.920204,2.791706,1.313638,-0.766350
1746001684.970280,2.791706,1.313638,-0.766350
1746001685.020393,2.797880,1.306201,-0.754090
1746001685.070393,2.801609,1.304513,-0.746510
1746001685.120329,2.806434,1.304188,-0.729117
1746001685.170227,2.811292,1.301117,-0.714090
1746001685.220149,2.815779,1.296941,-0.705557
1746001685.270324,2.819912,1.294894,-0.697071
1746001685.320285,2.819912,1.294894,-0.697071
1746001685.370216,2.826360,1.290194,-0.682871
1746001685.420183,2.827563,1.286325,-0.690167
1746001685.470420,2.827563,1.286325,-0.690167
1746001685.520344,2.834210,1.280015,-0.693017
1746001685.570231,2.834210,1.280015,-0.693017
1746001685.620181,2.838113,1.272099,-0.693412
1746001685.670257,2.841099,1.268111,-0.695325
1746001685.720204,2.844263,1.264540,-0.695212
1746001685.770324,2.847625,1.261165,-0.692119
1746001685.820208,2.851249,1.257802,-0.688120
1746001685.870260,2.854840,1.254202,-0.684898
1746001685.920424,2.858365,1.251643,-0.678945
1746001685.970253,2.861206,1.250230,-0.670039
1746001686.020307,2.861206,1.250230,-0.670039
1746001686.070238,2.861206,1.250230,-0.670039
1746001686.120385,2.868031,1.244745,-0.653522
1746001686.170405,2.868031,1.244745,-0.653522
1746001686.220194,2.878527,1.239277,-0.632951
1746001686.270252,2.881593,1.238775,-0.622964
1746001686.320262,2.884728,1.236477,-0.617515
1746001686.370410,2.885966,1.232746,-0.619023
1746001686.420261,2.888438,1.229189,-0.620049
1746001686.470209,2.892785,1.226550,-0.615344
1746001686.520220,2.896424,1.224885,-0.610831
1746001686.570377,2.898709,1.221846,-0.610403
1746001686.620204,2.899454,1.217610,-0.619022
1746001686.670284,2.902036,1.213331,-0.628282
1746001686.720284,2.902036,1.213331,-0.628282
1746001686.770476,2.902036,1.213331,-0.628282
1746001686.820270,2.910865,1.204335,-0.633009
1746001686.870388,2.915016,1.201529,-0.632907
1746001686.920266,2.918442,1.199147,-0.627842
1746001686.970392,2.920559,1.195939,-0.628625
1746001687.020227,2.924606,1.193976,-0.622824
1746001687.070235,2.928136,1.192577,-0.612909
1746001687.120292,2.931081,1.189910,-0.608153
1746001687.170238,2.935109,1.187807,-0.602563
1746001687.220351,2.938194,1.186555,-0.593337
1746001687.270374,2.938194,1.186555,-0.593337
1746001687.320208,2.938194,1.186555,-0.593337
1746001687.370217,2.948049,1.182286,-0.561396
1746001687.420202,2.951823,1.180666,-0.554344
1746001687.470367,2.955371,1.178767,-0.548780
1746001687.520201,2.958749,1.176698,-0.544676
1746001687.570209,2.958749,1.176698,-0.544676
1746001687.620356,2.964528,1.172777,-0.537629
1746001687.670437,2.967786,1.171117,-0.531387
1746001687.720319,2.971533,1.168788,-0.527468
1746001687.770244,2.974698,1.166504,-0.523199
1746001687.820313,2.974698,1.166504,-0.523199
1746001687.870321,2.974698,1.166504,-0.523199
1746001687.920137,2.985934,1.159436,-0.519078
1746001687.970451,2.989163,1.157269,-0.514338
1746001688.020325,2.990949,1.153506,-0.520311
1746001688.070278,2.990949,1.153506,-0.520311
1746001688.120263,2.999390,1.151102,-0.512050
1746001688.170361,3.003384,1.148842,-0.501600
1746001688.220306,3.003384,1.148842,-0.501600
1746001688.270256,3.009412,1.142986,-0.503737
1746001688.320388,3.013051,1.142634,-0.495134
1746001688.370347,3.013051,1.142634,-0.495134
1746001688.420267,3.019555,1.137081,-0.490374
1746001688.470234,3.023607,1.135341,-0.486575
1746001688.520136,3.027400,1.133217,-0.481566
1746001688.570307,3.031066,1.132977,-0.473270
1746001688.620264,3.035044,1.131133,-0.469004
1746001688.670415,3.037736,1.129433,-0.465751
1746001688.720265,3.040765,1.127699,-0.461710
1746001688.770369,3.044437,1.125549,-0.458445
1746001688.820341,3.047716,1.122819,-0.456614
1746001688.870249,3.047716,1.122819,-0.456614
1746001688.920329,3.055419,1.121929,-0.436890
1746001688.970301,3.055419,1.121929,-0.436890
1746001689.020429,3.065077,1.117121,-0.414795
1746001689.070383,3.069240,1.114963,-0.410542
1746001689.120309,3.072926,1.115297,-0.396708
1746001689.170191,3.077272,1.114250,-0.383870
1746001689.220520,3.080245,1.112079,-0.380358
1746001689.270357,3.085464,1.110968,-0.375016
1746001689.320300,3.090154,1.109751,-0.367424
1746001689.370233,3.093156,1.108802,-0.362815
1746001689.420349,3.096768,1.106907,-0.360843
1746001689.470254,3.096768,1.106907,-0.360843
1746001689.520344,3.096768,1.106907,-0.360843
1746001689.570297,3.107612,1.101568,-0.353297
1746001689.620199,3.107612,1.101568,-0.353297
1746001689.670406,3.115461,1.097988,-0.347222
1746001689.720275,3.118852,1.095726,-0.345615
1746001689.770326,3.122054,1.092761,-0.348253
1746001689.820291,3.122054,1.092761,-0.348253
1746001689.870459,3.130437,1.089053,-0.341816
1746001689.920377,3.134335,1.088460,-0.334736
1746001689.970324,3.137184,1.085740,-0.335013
1746001690.020332,3.140969,1.083112,-0.338315
1746001690.070285,3.140969,1.083112,-0.338315
1746001690.120285,3.140969,1.083112,-0.338315
1746001690.170230,3.152739,1.079728,-0.324266
1746001690.220191,3.157399,1.077937,-0.322793
1746001690.270191,3.161150,1.077393,-0.316311
1746001690.320474,3.161150,1.077393,-0.316311
1746001690.370469,3.170307,1.074799,-0.305051
1746001690.420473,3.175055,1.074809,-0.296100
1746001690.470266,3.178506,1.074151,-0.290261
1746001690.520385,3.181979,1.072622,-0.288803
1746001690.570450,3.181979,1.072622,-0.288803
1746001690.620337,3.191333,1.071986,-0.274842
1746001690.670292,3.191333,1.071986,-0.274842
1746001690.720245,3.193661,1.069276,-0.275475
